% File Generated: 15-May-2025 02:45:54
% Dataset Collection: World Monthly Surface Station Climatology
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: 6985dc3e7a9ae37791a218b0fa98fe6b
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	data_characterization.txt
% 
% For general information about this data product, please refer to the data set 
% readme file: README.txt
% 
% The current file contains summary data about the information available in each 
% station's temperature time series.  The main temperature data, other secondary 
% data, and station metadata can be found in other files in the same directory 
% and should be distributed together.
% 
% The columns contained in this file are as follows:
% 
% {'Station ID', 'Series Number', 'Number of Data Points', ...
%     'Earliest Date', 'Most Recent Date', 'Unique Times', 'Missing Values', ...
%     'TOB Values', 'Contrib Values', 'Max Value', 'Min Value', 'Mean', 'Median', 
% ...
%     'First Quartile', 'Last Quartile', 'Standard Deviation', 'Bad Flags'
% 
% 	Station ID: A unique integer identifying each station.  Metadata for the site 
% is contained in the associated files labeled "site_summary" or "site_detail".
% 
% 	Series Number: An integer identifying each time series at the specified site.  
% In many cases there is only one time series for each site, and it is labeled 
% "1".  However, sometimes there are multiple instruments or multiple techniques 
% used to report temperature at a given location.  
% 
% 	Number of Data Points: The number of data points reported.  Note that some 
% data products allow for the possibility that multiple values (e.g. an original 
% value and a corrected one) were reported for the same day so the number of data 
% points may be greater than the number of unique time points.  See "data.txt" 
% for additional information on multiply-valued series, if relevant.
% 
% 	Earliest Date: The earliest date for which data is reported.
% 
% 	Most Recent Date: The most recent date for which data is reported.
% 
% 	Unique Times: The number of unique dates reporting data.
% 
% 	Missing Values: The number of reporting oportunities between the earliest and 
% most recent date for which there is no data reported.
% 
% 	TOB Values Known: The number of data values where a time of observation is 
% also reported.  Time of observation defines the local climatological day.  
% Rather than reporting midnight-to-midnight values, it is not uncommon for low 
% tech stations to be recorded every morning.  In which case the local 
% climatological day may run from 6AM-to-6AM.  Local time of observation may 
% change a number of times during the history of a station.  TOB values are most 
% often reported for US stations and are only rarely available in other parts of 
% the world.
% 
% 	Underlying Values Known: The number of data values for which the underlying 
% number of observations that contributed to the current value were reported.  
% Monthly or daily averages often derive from underyling data recorded daily, 
% hourly, or at some other frequency.  When possible, we report the number of 
% underlying values that were combined into the current data point.
% 
% 	Max Value: The highest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Min Value: The lowest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Mean: The mean temperature reported in this record.  Temperature in Celsius. 
% 
% 	Median: The median temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	First Quartile: The temperature at which 1/4 of the reported data is below 
% this value.  Temperature in Celsius. 
% 
% 	Last Quartile: The temperature at which 1/4 of the reported data is above this 
% value.  Temperature in Celsius. 
% 
% 	Standard Deviation: The standard deviation of the temperature data in degrees 
% Celsius.
% 
% 	Bad Flags: The number of data values in the current data set that quality 
% control processes suggested are bad.
% 
% 
% ------------------------------------
% Station ID, Series Number, Number of Data Points, Earliest Date, Most Recent Date, Unique Times, Missing Values, TOB Values Known, Underyling Values Known, Max Value, Min Value, Mean, Median, First Quartile, Last Quartile, Standard Deviation, Bad Flags
% 
47534	1	214	2006.125	2025.208	214	16	0	0	 -0.700	-30.700	-13.919	-14.450	-21.300	 -5.700	  8.441	0	
47535	1	27	1985.792	1987.958	27	0	0	0	  5.500	-29.600	-12.448	-12.700	-21.100	 -4.200	 10.402	0	
47536	1	165	1962.042	1980.208	165	54	0	0	 -0.500	-30.700	-11.497	-11.600	-18.100	 -4.300	  7.679	0	
47537	1	244	1975.125	2025.208	244	358	0	0	 18.900	 -5.700	  5.760	  6.050	  2.700	  9.200	  4.088	0	
47538	1	144	1948.125	2015.792	144	669	0	0	  7.800	 -2.700	  1.737	  1.800	  0.100	  3.300	  2.031	0	
47539	1	58	2016.292	2025.125	58	49	0	0	 11.900	  1.500	  6.562	  7.150	  4.100	  8.400	  2.571	0	
47540	1	216	1951.042	1970.958	216	24	0	0	 27.500	 19.300	 23.376	 23.400	 21.200	 25.600	  2.316	0	
47541	1	571	1966.125	2016.708	571	37	0	0	 28.700	 22.700	 25.643	 25.700	 24.400	 26.900	  1.416	0	
47542	1	387	1951.042	2016.875	387	404	0	0	 36.500	 21.200	 25.753	 26.200	 24.300	 27.200	  1.875	0	
47543	1	847	1951.042	2023.458	847	23	0	0	 29.800	 22.200	 26.008	 26.200	 24.300	 27.700	  1.875	0	
47544	1	872	1951.042	2025.208	872	19	0	0	 30.200	 22.300	 26.417	 26.700	 24.900	 27.800	  1.624	0	
47545	1	50	1982.792	1986.958	50	1	0	0	 28.800	 25.800	 27.204	 27.100	 26.700	 27.800	  0.780	0	
47546	1	237	1966.042	1986.958	237	15	0	0	 28.600	 24.200	 26.783	 26.800	 26.100	 27.600	  0.978	0	
47547	1	215	1964.042	1981.958	215	1	0	0	 29.300	 25.600	 27.039	 27.000	 26.700	 27.400	  0.609	0	
47548	1	161	1957.042	1970.958	161	7	0	0	 29.600	 27.000	 28.273	 28.200	 27.900	 28.600	  0.516	0	
47549	1	236	1951.042	1970.958	236	4	0	0	 29.300	 26.100	 27.497	 27.600	 27.000	 28.000	  0.649	0	
47550	1	578	1951.042	2023.375	578	291	0	0	 30.300	 21.900	 28.051	 28.100	 27.800	 28.400	  0.647	0	
47551	1	1095	1931.042	2025.125	1095	35	0	0	 31.000	 24.500	 27.986	 27.900	 27.300	 28.600	  1.002	0	
47552	1	131	1956.042	1970.958	131	49	0	0	 31.100	 25.000	 27.563	 27.600	 27.100	 28.000	  0.905	0	
47553	1	68	1952.042	1957.625	68	0	0	0	 31.400	 25.900	 28.481	 28.400	 27.300	 29.500	  1.331	0	
47554	1	840	1876.042	1960.958	840	180	0	0	 29.800	 22.100	 26.451	 26.500	 25.300	 27.600	  1.393	0	
47555	1	215	2002.625	2023.958	215	42	0	0	 29.300	 19.500	 25.007	 25.500	 22.800	 27.100	  2.470	0	
47556	1	188	1952.042	1970.958	188	40	0	0	 28.000	 20.100	 23.984	 23.950	 22.200	 25.600	  1.940	0	
47557	1	494	1983.042	2025.208	494	13	0	0	 37.400	 14.100	 27.118	 27.650	 20.500	 33.300	  6.577	0	
47558	1	235	2005.542	2025.208	235	2	0	0	 28.700	  3.800	 17.774	 18.000	 10.800	 24.300	  7.091	0	
47559	1	80	1948.792	1960.792	80	65	0	0	 28.600	 15.700	 24.136	 24.850	 21.800	 27.400	  3.875	0	
47560	1	264	1947.042	1974.375	264	65	0	0	 23.700	 15.700	 19.258	 19.050	 17.700	 20.800	  1.878	0	
47561	1	191	1955.292	1971.958	191	10	0	0	 26.200	 12.300	 19.085	 18.500	 15.400	 23.100	  4.060	0	
47562	1	299	1945.458	1973.458	299	38	0	0	 27.200	  1.700	 20.543	 19.900	 17.600	 23.300	  3.395	0	
47563	1	37	1971.042	1977.208	37	38	0	0	 25.800	  5.500	 14.146	 12.300	 10.000	 15.600	  5.952	0	
47564	1	260	1961.042	2025.208	260	511	0	0	 26.900	  7.000	 16.629	 15.950	 11.700	 21.400	  5.266	0	
47565	1	275	1949.708	1973.458	275	11	0	0	 23.300	  8.300	 14.906	 14.500	 12.200	 17.400	  3.478	0	
47566	1	297	1949.542	1976.042	297	22	0	0	 20.400	 10.000	 14.420	 13.900	 12.200	 16.800	  2.640	0	
47567	1	120	1975.542	1985.958	120	6	0	0	 19.000	 10.000	 13.498	 12.600	 11.200	 15.700	  2.492	0	
47568	1	330	1945.375	1981.292	330	102	0	0	 14.400	  2.900	  7.971	  7.100	  5.400	 10.500	  3.022	0	
47569	1	248	2000.208	2025.125	248	52	0	0	 15.400	-20.500	 -0.388	  0.400	 -9.200	  9.000	  9.858	0	
47570	1	1	1998.458	1998.458	1	0	0	0	 24.000	 24.000	 24.000	 24.000	 24.000	 24.000	  0.000	0	
47571	1	324	1948.042	1975.458	324	6	0	0	 16.500	  6.200	 11.109	 10.650	  9.400	 12.800	  2.153	0	
47572	1	361	1945.875	1989.375	361	162	0	0	 14.900	  2.200	  8.107	  7.800	  6.100	 10.400	  2.679	0	
47573	1	298	1946.042	1974.292	298	42	0	0	 19.700	 -5.900	  3.242	  2.950	  0.500	  6.300	  3.802	0	
47574	1	122	1975.542	1986.542	122	11	0	0	 13.400	  3.800	  9.144	  8.750	  7.400	 11.000	  2.221	0	
47575	1	318	1948.125	1975.458	318	11	0	0	 13.800	  4.200	  8.827	  8.600	  7.100	 10.600	  2.174	0	
47576	1	75	2019.042	2025.208	75	0	0	0	 20.700	 -2.700	  7.820	  5.400	  1.900	 14.500	  6.704	0	
47577	1	1	1992.208	1992.208	1	0	0	0	 -1.400	 -1.400	 -1.400	 -1.400	 -1.400	 -1.400	  0.000	0	
47578	1	276	1946.042	1973.458	276	54	0	0	 11.300	 -1.600	  5.542	  5.200	  3.300	  7.800	  2.673	0	
47579	1	281	2001.708	2025.208	281	2	0	0	 16.000	  0.000	  8.084	  7.500	  4.700	 11.800	  4.001	0	
47580	1	117	1941.042	1950.958	117	3	0	0	  9.200	-21.600	 -4.088	 -2.300	-12.400	  3.800	  8.684	0	
47581	1	331	1948.792	1989.042	331	153	0	0	 13.100	  0.900	  6.340	  5.900	  3.900	  8.900	  2.888	0	
47582	1	120	1951.042	1960.958	120	0	0	0	  4.600	-34.100	-14.403	-14.450	-27.200	  0.300	 13.333	0	
47583	1	59	1952.458	1959.958	59	32	0	0	  1.400	-41.200	-18.127	-17.300	-31.300	 -2.200	 14.242	0	
47584	1	120	1951.042	1960.958	120	0	0	0	  3.500	-31.400	-12.351	-11.950	-23.000	 -0.900	 10.615	0	
47585	1	1	1994.458	1994.458	1	0	0	0	 -2.000	 -2.000	 -2.000	 -2.000	 -2.000	 -2.000	  0.000	0	
47586	1	647	1957.875	2025.208	647	162	0	0	  3.000	-35.300	-12.289	-12.700	-21.100	 -1.600	 10.119	0	
47587	1	12	1950.292	1951.208	12	0	0	0	 -0.300	-36.500	-18.442	-19.450	-34.200	 -7.800	 13.949	0	
47588	1	20	1959.375	1960.958	20	0	0	0	  0.300	-32.000	-14.425	-12.650	-25.300	 -2.100	 11.519	0	
47589	1	26	1956.375	1959.625	26	14	0	0	  0.000	-36.400	-13.400	 -8.800	-27.600	 -1.800	 12.930	0	
47590	1	51	1966.708	1971.208	51	4	0	0	  0.600	-38.500	-20.582	-25.100	-32.100	-10.300	 13.125	0	
47591	1	19	1954.875	1956.375	19	0	0	0	 -0.300	-36.800	-22.447	-26.400	-32.300	-13.200	 12.345	0	
47592	1	16	1957.542	1958.875	16	1	0	0	  0.000	-36.700	-18.638	-19.150	-32.200	-11.100	 13.078	0	
47593	1	1	1999.292	1999.292	1	0	0	0	 17.300	 17.300	 17.300	 17.300	 17.300	 17.300	  0.000	0	
47594	1	1	1994.542	1994.542	1	0	0	0	 26.700	 26.700	 26.700	 26.700	 26.700	 26.700	  0.000	0	
47595	1	1	2000.208	2000.208	1	0	0	0	 27.000	 27.000	 27.000	 27.000	 27.000	 27.000	  0.000	0	
47596	1	1	1994.542	1994.542	1	0	0	0	 26.000	 26.000	 26.000	 26.000	 26.000	 26.000	  0.000	0	
47597	1	2	1993.958	1994.042	2	0	0	0	-16.900	-16.900	-16.900	-16.900	-16.900	-16.900	  0.000	0	
47598	1	1	1992.292	1992.292	1	0	0	0	 33.400	 33.400	 33.400	 33.400	 33.400	 33.400	  0.000	0	
47599	1	1	1991.625	1991.625	1	0	0	0	 36.400	 36.400	 36.400	 36.400	 36.400	 36.400	  0.000	0	
47600	1	1	1998.292	1998.292	1	0	0	0	 28.300	 28.300	 28.300	 28.300	 28.300	 28.300	  0.000	0	
47601	1	1	1998.958	1998.958	1	0	0	0	 -9.800	 -9.800	 -9.800	 -9.800	 -9.800	 -9.800	  0.000	0	
47602	1	1	2000.042	2000.042	1	0	0	0	  1.200	  1.200	  1.200	  1.200	  1.200	  1.200	  0.000	0	
47603	1	1	1998.042	1998.042	1	0	0	0	  9.800	  9.800	  9.800	  9.800	  9.800	  9.800	  0.000	0	
47604	1	1	1999.875	1999.875	1	0	0	0	  1.900	  1.900	  1.900	  1.900	  1.900	  1.900	  0.000	0	
47605	1	1	1993.375	1993.375	1	0	0	0	 32.300	 32.300	 32.300	 32.300	 32.300	 32.300	  0.000	0	
47606	1	3	1993.958	1994.542	3	5	0	0	 27.500	 26.100	 26.567	 26.100	 26.100	 26.100	  0.808	0	
47607	1	1	2002.958	2002.958	1	0	0	0	-18.200	-18.200	-18.200	-18.200	-18.200	-18.200	  0.000	0	
47608	1	1	1998.292	1998.292	1	0	0	0	 19.200	 19.200	 19.200	 19.200	 19.200	 19.200	  0.000	0	
47609	1	3	1998.792	2002.458	3	42	0	0	 28.800	 27.200	 27.833	 27.500	 27.200	 27.500	  0.850	0	
47610	1	1	1999.292	1999.292	1	0	0	0	 22.900	 22.900	 22.900	 22.900	 22.900	 22.900	  0.000	0	
47611	1	4	1998.292	1999.542	4	12	0	0	 29.300	 26.700	 27.625	 27.250	 26.700	 27.400	  1.153	0	
47612	1	1	1998.042	1998.042	1	0	0	0	 10.000	 10.000	 10.000	 10.000	 10.000	 10.000	  0.000	0	
47613	1	1	1998.542	1998.542	1	0	0	0	 21.900	 21.900	 21.900	 21.900	 21.900	 21.900	  0.000	0	
47614	1	1	1999.458	1999.458	1	0	0	0	 28.100	 28.100	 28.100	 28.100	 28.100	 28.100	  0.000	0	
47615	1	1	1999.542	1999.542	1	0	0	0	 23.500	 23.500	 23.500	 23.500	 23.500	 23.500	  0.000	0	
47616	1	5	1998.958	2004.458	5	62	0	0	 29.500	 -5.400	 13.000	 18.200	 -5.400	 20.400	 14.205	0	
47617	1	1	1994.042	1994.042	1	0	0	0	 27.700	 27.700	 27.700	 27.700	 27.700	 27.700	  0.000	0	
47618	1	1	1999.375	1999.375	1	0	0	0	 16.300	 16.300	 16.300	 16.300	 16.300	 16.300	  0.000	0	
47619	1	3	1998.542	1999.625	3	11	0	0	 28.000	 27.000	 27.533	 27.600	 27.000	 27.600	  0.503	0	
47620	1	1	1999.292	1999.292	1	0	0	0	 27.300	 27.300	 27.300	 27.300	 27.300	 27.300	  0.000	0	
47621	1	1	1998.542	1998.542	1	0	0	0	  6.700	  6.700	  6.700	  6.700	  6.700	  6.700	  0.000	0	
47622	1	1	1993.208	1993.208	1	0	0	0	-57.100	-57.100	-57.100	-57.100	-57.100	-57.100	  0.000	0	
47623	1	2	1998.875	1999.125	2	2	0	0	 20.800	 20.800	 20.800	 20.800	 20.800	 20.800	  0.000	0	
47624	1	2	2000.375	2000.625	2	2	0	0	 34.100	 26.100	 30.100	 30.100	 26.100	 34.100	  5.657	0	
47625	1	1	1999.875	1999.875	1	0	0	0	 25.400	 25.400	 25.400	 25.400	 25.400	 25.400	  0.000	0	
47626	1	1	1998.208	1998.208	1	0	0	0	 26.700	 26.700	 26.700	 26.700	 26.700	 26.700	  0.000	0	
47627	1	1	1991.875	1991.875	1	0	0	0	 15.600	 15.600	 15.600	 15.600	 15.600	 15.600	  0.000	0	
47628	1	1	1999.958	1999.958	1	0	0	0	  4.700	  4.700	  4.700	  4.700	  4.700	  4.700	  0.000	0	
47629	1	6	1980.625	1981.542	6	6	0	0	 18.700	 15.400	 17.483	 17.700	 16.800	 18.600	  1.292	0	
47630	1	1	1992.958	1992.958	1	0	0	0	 22.300	 22.300	 22.300	 22.300	 22.300	 22.300	  0.000	0	
47631	1	1	1998.958	1998.958	1	0	0	0	 26.500	 26.500	 26.500	 26.500	 26.500	 26.500	  0.000	0	
47632	1	1	1999.375	1999.375	1	0	0	0	 15.600	 15.600	 15.600	 15.600	 15.600	 15.600	  0.000	0	
47633	1	1	1999.625	1999.625	1	0	0	0	 25.400	 25.400	 25.400	 25.400	 25.400	 25.400	  0.000	0	
47634	1	78	1998.042	2004.958	78	6	0	0	 23.800	 -5.300	 11.086	 11.450	  3.300	 18.400	  8.228	0	
47635	1	1	1999.208	1999.208	1	0	0	0	 25.800	 25.800	 25.800	 25.800	 25.800	 25.800	  0.000	0	
47636	1	2	1993.625	1993.875	2	2	0	0	 10.900	-24.900	 -7.000	 -7.000	-24.900	 10.900	 25.314	0	
47637	1	1	1991.708	1991.708	1	0	0	0	 14.000	 14.000	 14.000	 14.000	 14.000	 14.000	  0.000	0	
47638	1	1	1992.375	1992.375	1	0	0	0	 14.200	 14.200	 14.200	 14.200	 14.200	 14.200	  0.000	0	
47639	1	2	1998.125	1998.292	2	1	0	0	 16.000	  7.500	 11.750	 11.750	  7.500	 16.000	  6.010	0	
47640	1	1	1998.625	1998.625	1	0	0	0	 29.100	 29.100	 29.100	 29.100	 29.100	 29.100	  0.000	0	
47641	1	1	1992.042	1992.042	1	0	0	0	 24.200	 24.200	 24.200	 24.200	 24.200	 24.200	  0.000	0	
47642	1	1	1991.708	1991.708	1	0	0	0	 14.900	 14.900	 14.900	 14.900	 14.900	 14.900	  0.000	0	
47643	1	1	1999.958	1999.958	1	0	0	0	 24.100	 24.100	 24.100	 24.100	 24.100	 24.100	  0.000	0	
47644	1	1	1992.292	1992.292	1	0	0	0	 30.900	 30.900	 30.900	 30.900	 30.900	 30.900	  0.000	0	
47645	1	1	1992.792	1992.792	1	0	0	0	 14.300	 14.300	 14.300	 14.300	 14.300	 14.300	  0.000	0	
47646	1	2	1998.292	2004.708	2	76	0	0	 28.100	 25.800	 26.950	 26.950	 25.800	 28.100	  1.626	0	
47647	1	1	1998.042	1998.042	1	0	0	0	  1.200	  1.200	  1.200	  1.200	  1.200	  1.200	  0.000	0	
47648	1	1	1992.292	1992.292	1	0	0	0	 32.800	 32.800	 32.800	 32.800	 32.800	 32.800	  0.000	0	
47649	1	2	1999.125	2004.375	2	62	0	0	 29.400	  2.700	 16.050	 16.050	  2.700	 29.400	 18.880	0	
47650	1	1	1993.792	1993.792	1	0	0	0	 22.300	 22.300	 22.300	 22.300	 22.300	 22.300	  0.000	0	
47651	1	2	1998.375	2000.292	2	22	0	0	 30.600	 17.100	 23.850	 23.850	 17.100	 30.600	  9.546	0	
47652	1	1	1999.375	1999.375	1	0	0	0	 30.200	 30.200	 30.200	 30.200	 30.200	 30.200	  0.000	0	
47653	1	1	1998.875	1998.875	1	0	0	0	 17.300	 17.300	 17.300	 17.300	 17.300	 17.300	  0.000	0	
47654	1	2	1998.208	1998.708	2	5	0	0	 28.100	 24.800	 26.450	 26.450	 24.800	 28.100	  2.333	0	
47655	1	1	1993.375	1993.375	1	0	0	0	 28.400	 28.400	 28.400	 28.400	 28.400	 28.400	  0.000	0	
47656	1	1	1992.292	1992.292	1	0	0	0	 -1.100	 -1.100	 -1.100	 -1.100	 -1.100	 -1.100	  0.000	0	
47657	1	1	1992.792	1992.792	1	0	0	0	 24.600	 24.600	 24.600	 24.600	 24.600	 24.600	  0.000	0	
47658	1	1	1992.208	1992.208	1	0	0	0	 28.100	 28.100	 28.100	 28.100	 28.100	 28.100	  0.000	0	
47659	1	4	1998.625	1999.625	4	9	0	0	 28.100	 26.600	 27.175	 27.000	 26.600	 27.100	  0.650	0	
47660	1	1	1991.958	1991.958	1	0	0	0	 27.100	 27.100	 27.100	 27.100	 27.100	 27.100	  0.000	0	
47661	1	1	2000.042	2000.042	1	0	0	0	 -2.300	 -2.300	 -2.300	 -2.300	 -2.300	 -2.300	  0.000	0	
47662	1	1	2000.042	2000.042	1	0	0	0	 24.600	 24.600	 24.600	 24.600	 24.600	 24.600	  0.000	0	
47663	1	1	1998.792	1998.792	1	0	0	0	 16.900	 16.900	 16.900	 16.900	 16.900	 16.900	  0.000	0	
47664	1	1	1999.292	1999.292	1	0	0	0	 32.300	 32.300	 32.300	 32.300	 32.300	 32.300	  0.000	0	
47665	1	1	1975.625	1975.625	1	0	0	0	 17.600	 17.600	 17.600	 17.600	 17.600	 17.600	  0.000	0	
