% File Generated: 15-May-2025 02:45:57
% Dataset Collection: World Monthly Surface Station Climatology
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: 6985dc3e7a9ae37791a218b0fa98fe6b
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	site_summary.txt
% 
% For general information about this data product, please refer to the associated 
% data set readme file: README.txt
% 
% The current file contains a brief summary of the geolocation data for stations 
% appearing in this dataset.  Information is presented in tab delimited columnar 
% format.  Primary temperature data, secondary data such as quality control 
% flags, and other metadata can be found in other files in the same directory and 
% should be distributed together.
% 
% In addition, the files:
% 
% 	site_detail.txt
% 	site_complete_detail.txt
% 
% Provide additional information detail regarding each site and may be used in 
% place of this file.  The current file is meant as a simple summary for user 
% convenience and only provides basic geolocation info.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.
% 
% 	Latitude: The present day latitude of the station in degrees and decimal 
% fraction of a degree.  Latitudes run from -90 to +90, where negative numbers 
% indicate positions in the southern hemisphere.
% 
% 	Longitude: The present day longitude of the station in degrees and decimal 
% fraction of a degree.  Longitudes run from -180 to +180, where negative numbers 
% indicate positions in the western hemisphere.
% 
% 	Elevation: The reported elevation of the station in meters above mean sea 
% level.
% 
% 
% Note that these locations reflect present station position only.  Information 
% on historical site locations, if available, is provided in the file 
% "site_complete_detail.txt".  Information on the state name, country of 
% residence, various identification, and other station metadata can be found in 
% "site_detail.txt" or "site_complete_detail.txt".
% 
% 
% ------------------------------------
% Station ID, Latitude, Longitude, Elevation (m)
% 
47537	 -53.4000	 -67.8000	  22.00
47538	 -53.1000	  73.1000	   9.00
47539	 -52.4000	 -59.1000	  15.00
47540	 -21.5500	  55.5000	  52.50
47541	 -19.9000	-145.5000	   3.00
47542	 -18.1000	  44.0000	  24.00
47543	 -16.5000	  59.6000	   4.00
47544	 -16.3000	 150.0000	  10.00
47545	 -15.0000	-147.7000	   4.00
47546	 -14.8000	-138.8000	   3.00
47547	 -13.3000	-176.3000	  26.00
47548	 -10.8000	 179.5000	   2.00
47549	  -9.2000	-171.9000	   2.00
47550	   1.4000	 172.9000	   4.00
47551	   8.3000	  73.2000	   2.00
47552	  10.0000	 139.8000	   2.00
47553	  12.2000	 -83.4000	   0.00
47554	  17.7000	 -65.7000	  56.50
47555	  20.1000	 121.1000	 167.00
47556	  23.9000	-166.3000	   2.00
47557	  26.3000	  50.7000	   2.00
47558	  28.5000	 121.9000	  84.00
47559	  29.0000	 135.0000	   0.00
47560	  30.0000	-140.0000	-999.00
47561	  34.0000	 164.0000	   0.00
47562	  35.0000	 -48.0000	   0.00
47563	  38.0000	 -71.0000	   0.00
47564	  40.9000	  13.0000	 185.00
47565	  44.0000	 -41.0000	   0.00
47566	  45.0000	 -16.0000	   0.00
47567	  47.0000	 -17.0000	   0.00
47568	  50.0000	-145.0000	   0.00
47569	  50.4000	 143.8000	   8.00
47570	  51.9000	   3.7000	  20.00
47571	  52.5000	 -20.0000	   0.00
47572	  52.8000	 -35.5000	   0.00
47573	  56.5000	 -51.0000	   0.00
47574	  57.0000	 -20.0000	   0.00
47575	  59.0000	 -19.0000	   0.00
47576	  59.8000	  21.4000	   7.00
47577	  60.0000	  25.6000	  19.00
47578	  62.0000	 -33.0000	   0.00
47579	  62.9000	   6.5000	  15.00
47580	  63.9000	-171.6000	   8.00
47581	  66.0000	   2.0000	   0.00
47582	  73.2000	 143.9000	  10.00
47583	  75.4000	-126.6000	   6.00
47584	  77.5000	  82.2000	   9.00
47585	  77.6000	 101.5000	   6.00
47586	  80.6000	  58.1000	  25.00
47587	  81.6000	-162.8000	   0.00
47588	  83.9000	-161.9000	   0.00
47589	  85.4000	  28.1000	   0.00
47590	  85.6000	-119.8000	   4.00
47591	  86.1000	   0.3000	   0.00
47592	  86.2000	-113.1000	   0.00
47593	-999.0000	-999.0000	-999.00
47594	-999.0000	-999.0000	-999.00
47595	-999.0000	-999.0000	-999.00
47596	-999.0000	-999.0000	-999.00
47597	-999.0000	-999.0000	-999.00
47598	-999.0000	-999.0000	-999.00
47599	-999.0000	-999.0000	-999.00
47600	-999.0000	-999.0000	-999.00
47601	-999.0000	-999.0000	-999.00
47602	-999.0000	-999.0000	-999.00
47603	-999.0000	-999.0000	-999.00
47604	-999.0000	-999.0000	-999.00
47605	-999.0000	-999.0000	-999.00
47606	-999.0000	-999.0000	-999.00
47607	-999.0000	-999.0000	-999.00
47608	-999.0000	-999.0000	-999.00
47609	-999.0000	-999.0000	-999.00
47610	-999.0000	-999.0000	-999.00
47611	-999.0000	-999.0000	-999.00
47612	-999.0000	-999.0000	-999.00
47613	-999.0000	-999.0000	-999.00
47614	-999.0000	-999.0000	-999.00
47615	-999.0000	-999.0000	-999.00
47616	-999.0000	-999.0000	-999.00
47617	-999.0000	-999.0000	-999.00
47618	-999.0000	-999.0000	-999.00
47619	-999.0000	-999.0000	-999.00
47620	-999.0000	-999.0000	-999.00
47621	-999.0000	-999.0000	-999.00
47622	-999.0000	-999.0000	-999.00
47623	-999.0000	-999.0000	-999.00
47624	-999.0000	-999.0000	-999.00
47625	-999.0000	-999.0000	-999.00
47626	-999.0000	-999.0000	-999.00
47627	-999.0000	-999.0000	-999.00
47628	-999.0000	-999.0000	-999.00
47629	-999.0000	-999.0000	-999.00
47630	-999.0000	-999.0000	-999.00
47631	-999.0000	-999.0000	-999.00
47632	-999.0000	-999.0000	-999.00
47633	-999.0000	-999.0000	-999.00
47634	-999.0000	-999.0000	-999.00
47635	-999.0000	-999.0000	-999.00
47636	-999.0000	-999.0000	-999.00
47637	-999.0000	-999.0000	-999.00
47638	-999.0000	-999.0000	-999.00
47639	-999.0000	-999.0000	-999.00
47640	-999.0000	-999.0000	-999.00
47641	-999.0000	-999.0000	-999.00
47642	-999.0000	-999.0000	-999.00
47643	-999.0000	-999.0000	-999.00
47644	-999.0000	-999.0000	-999.00
47645	-999.0000	-999.0000	-999.00
47646	-999.0000	-999.0000	-999.00
47647	-999.0000	-999.0000	-999.00
47648	-999.0000	-999.0000	-999.00
47649	-999.0000	-999.0000	-999.00
47650	-999.0000	-999.0000	-999.00
47651	-999.0000	-999.0000	-999.00
47652	-999.0000	-999.0000	-999.00
47653	-999.0000	-999.0000	-999.00
47654	-999.0000	-999.0000	-999.00
47655	-999.0000	-999.0000	-999.00
47656	-999.0000	-999.0000	-999.00
47657	-999.0000	-999.0000	-999.00
47658	-999.0000	-999.0000	-999.00
47659	-999.0000	-999.0000	-999.00
47660	-999.0000	-999.0000	-999.00
47661	-999.0000	-999.0000	-999.00
47662	-999.0000	-999.0000	-999.00
47663	-999.0000	-999.0000	-999.00
47664	-999.0000	-999.0000	-999.00
47665	-999.0000	-999.0000	-999.00
47666	-999.0000	-999.0000	-999.00
47667	-999.0000	-999.0000	-999.00
47668	-999.0000	-999.0000	-999.00
47669	-999.0000	-999.0000	-999.00
47670	-999.0000	-999.0000	-999.00
47671	-999.0000	-999.0000	-999.00
47672	-999.0000	-999.0000	-999.00
47673	-999.0000	-999.0000	-999.00
47674	-999.0000	-999.0000	-999.00
47675	-999.0000	-999.0000	-999.00
47676	-999.0000	-999.0000	-999.00
47677	-999.0000	-999.0000	-999.00
47678	-999.0000	-999.0000	-999.00
47679	-999.0000	-999.0000	-999.00
47680	-999.0000	-999.0000	-999.00
47681	-999.0000	-999.0000	-999.00
47682	-999.0000	-999.0000	-999.00
47683	-999.0000	-999.0000	-999.00
47684	-999.0000	-999.0000	-999.00
47685	-999.0000	-999.0000	-999.00
47686	-999.0000	-999.0000	-999.00
47687	-999.0000	-999.0000	-999.00
47688	-999.0000	-999.0000	-999.00
47689	-999.0000	-999.0000	-999.00
47690	-999.0000	-999.0000	-999.00
47691	-999.0000	-999.0000	-999.00
47692	-999.0000	-999.0000	-999.00
47693	-999.0000	-999.0000	-999.00
47694	-999.0000	-999.0000	-999.00
47695	-999.0000	-999.0000	-999.00
47696	-999.0000	-999.0000	-999.00
47697	-999.0000	-999.0000	-999.00
47698	-999.0000	-999.0000	-999.00
47699	-999.0000	-999.0000	-999.00
47700	-999.0000	-999.0000	-999.00
47701	-999.0000	-999.0000	-999.00
47702	-999.0000	-999.0000	-999.00
47703	-999.0000	-999.0000	-999.00
47704	-999.0000	-999.0000	-999.00
47705	-999.0000	-999.0000	-999.00
47706	-999.0000	-999.0000	-999.00
47707	-999.0000	-999.0000	-999.00
47708	-999.0000	-999.0000	-999.00
47709	-999.0000	-999.0000	-999.00
47710	-999.0000	-999.0000	-999.00
47711	-999.0000	-999.0000	-999.00
47712	-999.0000	-999.0000	-999.00
47713	-999.0000	-999.0000	-999.00
47714	-999.0000	-999.0000	-999.00
47715	-999.0000	-999.0000	-999.00
47716	-999.0000	-999.0000	-999.00
47717	-999.0000	-999.0000	-999.00
47718	-999.0000	-999.0000	-999.00
47719	-999.0000	-999.0000	-999.00
47720	-999.0000	-999.0000	-999.00
47721	-999.0000	-999.0000	-999.00
47722	-999.0000	-999.0000	-999.00
47723	-999.0000	-999.0000	-999.00
47724	-999.0000	-999.0000	-999.00
47725	-999.0000	-999.0000	-999.00
47726	-999.0000	-999.0000	-999.00
47727	-999.0000	-999.0000	-999.00
47728	-999.0000	-999.0000	-999.00
47729	-999.0000	-999.0000	-999.00
47730	-999.0000	-999.0000	-999.00
47731	-999.0000	-999.0000	-999.00
47732	-999.0000	-999.0000	-999.00
47733	-999.0000	-999.0000	-999.00
47734	-999.0000	-999.0000	-999.00
47735	-999.0000	-999.0000	-999.00
47736	-999.0000	-999.0000	-999.00
47737	-999.0000	-999.0000	-999.00
47738	-999.0000	-999.0000	-999.00
47739	-999.0000	-999.0000	-999.00
47740	-999.0000	-999.0000	-999.00
47741	-999.0000	-999.0000	-999.00
47742	-999.0000	-999.0000	-999.00
47743	-999.0000	-999.0000	-999.00
47744	-999.0000	-999.0000	-999.00
47745	-999.0000	-999.0000	-999.00
47746	-999.0000	-999.0000	-999.00
47747	-999.0000	-999.0000	-999.00
47748	-999.0000	-999.0000	-999.00
47749	-999.0000	-999.0000	-999.00
47750	-999.0000	-999.0000	-999.00
47751	-999.0000	-999.0000	-999.00
47752	-999.0000	-999.0000	-999.00
47753	-999.0000	-999.0000	-999.00
47754	-999.0000	-999.0000	-999.00
47755	-999.0000	-999.0000	-999.00
47756	-999.0000	-999.0000	-999.00
47757	-999.0000	-999.0000	-999.00
47758	-999.0000	-999.0000	-999.00
47759	-999.0000	-999.0000	-999.00
47760	-999.0000	-999.0000	-999.00
47761	-999.0000	-999.0000	-999.00
47762	-999.0000	-999.0000	-999.00
47763	-999.0000	-999.0000	-999.00
47764	-999.0000	-999.0000	-999.00
47765	-999.0000	-999.0000	-999.00
47766	-999.0000	-999.0000	-999.00
47767	-999.0000	-999.0000	-999.00
47768	-999.0000	-999.0000	-999.00
47769	-999.0000	-999.0000	-999.00
47770	-999.0000	-999.0000	-999.00
47771	-999.0000	-999.0000	-999.00
47772	-999.0000	-999.0000	-999.00
47773	-999.0000	-999.0000	-999.00
47774	-999.0000	-999.0000	-999.00
47775	-999.0000	-999.0000	-999.00
47776	-999.0000	-999.0000	-999.00
47777	-999.0000	-999.0000	-999.00
47778	-999.0000	-999.0000	-999.00
47779	-999.0000	-999.0000	-999.00
47780	-999.0000	-999.0000	-999.00
47781	-999.0000	-999.0000	-999.00
47782	-999.0000	-999.0000	-999.00
47783	-999.0000	-999.0000	-999.00
47784	-999.0000	-999.0000	-999.00
47785	-999.0000	-999.0000	-999.00
47786	-999.0000	-999.0000	-999.00
47787	-999.0000	-999.0000	-999.00
47788	-999.0000	-999.0000	-999.00
47789	-999.0000	-999.0000	-999.00
47790	-999.0000	-999.0000	-999.00
47791	-999.0000	-999.0000	-999.00
47792	-999.0000	-999.0000	-999.00
47793	-999.0000	-999.0000	-999.00
47794	-999.0000	-999.0000	-999.00
47795	-999.0000	-999.0000	-999.00
47796	-999.0000	-999.0000	-999.00
47797	-999.0000	-999.0000	-999.00
47798	-999.0000	-999.0000	-999.00
47799	-999.0000	-999.0000	-999.00
47800	-999.0000	-999.0000	-999.00
47801	-999.0000	-999.0000	-999.00
47802	-999.0000	-999.0000	-999.00
47803	-999.0000	-999.0000	-999.00
47804	-999.0000	-999.0000	-999.00
47805	-999.0000	-999.0000	-999.00
47806	-999.0000	-999.0000	-999.00
47807	-999.0000	-999.0000	-999.00
47808	-999.0000	-999.0000	-999.00
47809	-999.0000	-999.0000	-999.00
47810	-999.0000	-999.0000	-999.00
47811	-999.0000	-999.0000	-999.00
47812	-999.0000	-999.0000	-999.00
47813	-999.0000	-999.0000	-999.00
47814	-999.0000	-999.0000	-999.00
47815	-999.0000	-999.0000	-999.00
47816	-999.0000	-999.0000	-999.00
47817	-999.0000	-999.0000	-999.00
47818	-999.0000	-999.0000	-999.00
47819	-999.0000	-999.0000	-999.00
47820	-999.0000	-999.0000	-999.00
47821	-999.0000	-999.0000	-999.00
47822	-999.0000	-999.0000	-999.00
47823	-999.0000	-999.0000	-999.00
47824	-999.0000	-999.0000	-999.00
47825	  31.0000	  61.9000	 478.00
47826	  31.5000	  65.7000	1007.50
47827	  32.2000	  65.1000	1265.75
47828	  33.9000	  68.0000	3130.00
47829	  34.2000	  62.2000	 964.00
47830	  34.5000	  65.3000	2230.00
47831	  34.6000	  69.2000	1797.00
47832	  36.7000	  67.2000	 378.00
47833	  36.7000	  67.2000	 378.00
47834	  37.5000	  71.5000	2076.00
47835	  33.2000	 -86.8000	   0.00
47836	  33.3000	  -0.3000	1167.00
47837	  34.9000	   0.2000	 752.00
47838	  35.1000	  -1.9000	   5.00
47839	  35.5000	   7.1000	 987.00
47840	  35.9000	   7.1000	 891.00
47841	  36.4000	   3.9000	 597.50
47842	  36.5000	   7.5000	 228.00
47843	  36.5000	   7.7000	 111.00
47844	  36.8000	   5.1000	   4.00
47845	  36.9000	   4.0000	  10.00
47846	  40.5000	  19.5000	   3.00
47847	  41.3000	  19.8000	  93.50
47848	  42.1000	  19.5000	  43.50
47849	 -42.0000	 -71.5000	 337.00
47850	 -36.8000	 -59.9000	 147.00
47851	 -36.2000	 -61.1000	  94.00
47852	 -31.0000	 -64.6000	1138.00
47853	  19.6000	   5.8000	 402.00
47854	  21.3000	   1.0000	 399.00
47855	  22.8000	   5.4000	1377.00
47856	  24.3000	   9.5000	 970.00
47857	  24.6000	   1.2500	 347.00
47858	  26.5000	   8.4000	 541.00
47859	  26.7000	   0.3000	 285.00
47860	  27.0500	   1.1000	 290.00
47861	  27.2000	   2.5000	 269.00
47862	  27.7000	  -8.2000	 449.00
47863	  27.7000	  -8.1000	 402.00
47864	  27.8000	  -0.2000	 283.00
47865	  28.1000	   9.6000	 562.00
47866	  28.4000	   7.6000	 471.00
47867	  29.1000	   2.2000	   0.00
47868	  29.3000	   0.3000	 317.00
47869	  29.7000	   6.7000	 252.00
47870	  30.1000	  -2.2000	 505.00
47871	  30.1000	  -2.2000	 498.00
47872	  30.6000	   2.9000	 403.00
47873	  31.5000	  -2.3000	 816.00
47874	  31.7000	   6.2000	 146.00
47875	  31.9000	   5.4000	 148.00
47876	  32.4000	   3.8000	 469.00
47877	  32.8000	  -0.6000	1065.00
47878	  32.9000	   3.3000	 769.00
47879	  33.1000	   6.1000	  92.00
47880	  33.2000	   3.4000	1185.00
47881	  33.5000	  -0.3000	1124.00
47882	  33.5000	   6.8000	  69.00
47883	  33.7000	   1.1000	1347.00
47884	  33.8000	   2.9000	 765.00
47885	  34.2000	   0.1000	1001.00
47886	  34.8000	  -1.8000	 428.00
47887	  34.8000	   5.7000	  89.00
47888	  34.9000	  -1.3000	 805.00
47889	  35.0000	  -1.5000	 247.00
47890	  35.2000	  -0.6000	 476.00
47891	  35.2000	   2.3000	 800.00
47892	  35.3000	  -1.4000	  70.00
47893	  35.3000	   4.2000	 461.00
47894	  35.3000	   5.3000	 460.50
47895	  35.4000	   0.2000	 513.00
47896	  35.4000	   1.5000	 978.00
47897	  35.5000	   8.1000	 820.00
47898	  35.6000	  -0.6000	  91.00
47899	  35.6000	   0.3000	 476.00
47900	  35.7000	  -0.7000	  22.00
47901	  35.7000	   4.5000	 442.00
47902	  35.8000	  -0.3000	   4.00
47903	  35.8000	   0.1000	 210.00
47904	  35.8000	   0.6000	  96.00
47905	  35.8000	   6.3000	 826.00
47906	  35.9000	   0.1000	 141.00
47907	  36.1000	   4.7000	 957.00
47908	  36.2000	   1.3000	 163.00
47909	  36.2000	   5.3000	1015.00
47910	  36.3000	   2.2000	 721.00
47911	  36.3000	   2.7000	1036.00
47912	  36.3000	   3.7000	 752.00
47913	  36.3000	   6.6000	 692.00
47914	  36.3000	   8.0000	 831.00
47915	  36.5000	   1.3000	  18.00
47916	  36.7000	   3.2000	  29.00
47917	  36.7000	   4.1000	 154.00
47918	  36.7000	   5.1000	   7.00
47919	  36.7000	   5.9000	  31.00
47920	  36.8000	   3.0000	 344.00
47921	  36.8000	   3.1000	  12.00
47922	  36.8000	   5.1000	 230.00
47923	  36.8000	   5.9000	  10.00
47924	  36.8000	   5.9000	   6.00
47925	  36.8000	   7.8000	   8.00
47926	  36.8000	   8.1000	   4.00
47927	  36.9000	   6.9000	   3.00
47928	  36.9000	   8.5000	  11.50
47929	 -17.1000	  15.7000	1150.00
47930	 -15.8000	  20.4000	1088.00
47931	 -15.2000	  12.2000	  45.00
47932	 -14.9000	  13.5500	1771.50
47933	 -14.7000	  17.7000	1343.00
47934	 -12.8000	  15.7500	1701.00
47935	 -12.6000	  13.4000	  41.00
47936	 -12.4000	  13.5000	   3.00
47937	 -12.4000	  17.0000	1702.00
47938	 -11.8000	  19.9000	1326.00
47939	 -11.4000	  15.1000	1308.00
47940	 -10.7000	  13.8000	  35.00
47941	  -9.7000	  20.4000	1080.00
47942	  -9.6000	  16.4000	1142.00
47943	  -8.8500	  13.2000	  70.00
47944	  -7.6000	  15.0000	 824.00
47945	  -7.4000	  20.8000	 727.00
47946	  -7.3000	  12.9000	  15.00
47947	  -5.9000	  13.1000	   8.00
47948	  -5.6000	  12.2000	  20.00
47949	 -90.0000	   0.0000	2835.00
47950	 -90.0000	   0.0000	2850.00
47951	 -90.0000	   0.0000	2835.00
47952	 -89.9000	  45.0000	2835.00
47953	 -89.8000	 -60.0000	2835.00
47954	 -89.0000	  -1.0000	2755.00
47955	 -89.0000	  89.7000	2935.00
47956	 -85.2000	 -87.9000	1634.00
47957	 -85.2000	 163.4000	2090.00
47958	 -84.6000	-115.8000	1463.00
47959	 -83.0000	-121.4000	 945.00
47960	 -82.8000	 -13.1000	1968.00
47961	 -82.6000	-137.1000	 549.00
47962	 -82.0000	  96.8000	3565.00
47963	 -81.7000	-148.8000	 620.00
47964	 -80.4000	  77.4000	4084.00
47965	 -80.0000	-120.0000	1530.00
47966	 -80.0000	-119.5000	1534.00
47967	 -80.0000	-119.4000	1530.00
47968	 -79.5000	  40.6000	3505.00
47969	 -78.6000	 166.7000	 920.00
47970	 -78.5000	 106.9000	3490.00
47971	 -78.4000	  87.6000	3570.00
47972	 -78.1000	  97.5000	3540.00
47973	 -77.9000	 -46.0000	  15.62
47974	 -77.9000	 -34.6000	 256.00
47975	 -77.9000	 -34.5000	  55.00
47976	 -77.9000	 117.0000	   8.00
47977	 -77.9000	 166.7000	 200.00
47978	 -77.9000	 166.7000	  24.00
47979	 -77.9000	 166.8000	 200.00
47980	 -77.9000	 166.8000	  15.50
47981	 -77.8000	 166.7000	 200.00
47982	 -77.7000	 -41.1000	  42.00
47983	 -77.6000	 160.1000	1750.00
47984	 -77.4000	 163.8000	 121.00
47985	 -77.4000	 163.8000	  84.00
47986	 -77.3000	  39.7000	3810.00
47987	 -76.7000	 162.9000	 150.50
47988	 -76.4000	  77.0000	2824.00
47989	 -76.0000	 -84.3000	1054.00
47990	 -75.9000	 -84.0000	1054.00
47991	 -75.5000	 145.9000	2510.00
47992	 -75.3000	 -77.1000	 421.00
47993	 -75.1000	 123.4000	3250.00
47994	 -75.1000	 123.4000	3234.00
47995	 -75.0000	   0.0000	2892.00
47996	 -75.0000	 163.7000	  80.00
47997	 -74.9000	 163.6000	  80.00
47998	 -74.8000	 -71.5000	1589.00
47999	 -74.7000	 164.1000	  93.00
48000	 -74.6000	 164.2000	  29.00
48001	 -74.5000	 123.0000	3280.00
48002	 -74.5000	 123.0000	3280.00
48003	 -74.0000	  43.1000	3353.00
48004	 -73.6000	 160.6000	1924.50
48005	 -73.5000	 169.7500	 569.00
48006	 -73.2000	-127.1000	 230.00
48007	 -73.1000	 -13.4000	 497.00
48008	 -72.3000	 170.2000	   4.00
48009	 -72.2000	 -60.3000	  91.00
48010	 -72.2000	 -60.2000	 115.00
48011	 -72.1000	  96.6000	3140.00
48012	 -72.0000	   2.5000	1277.00
48013	 -71.9000	 171.2000	  30.00
48014	 -71.7000	  -2.8000	 817.00
48015	 -71.7000	 148.7000	2095.00
48016	 -71.5000	  24.1000	 931.00
48017	 -71.4000	 -68.9000	 780.00
48018	 -71.3000	 -68.3000	  66.00
48019	 -71.3000	 -68.3000	  55.00
48020	 -71.2000	  -6.7500	 694.00
48021	 -70.8500	  42.2500	2230.00
48022	 -70.8000	  11.8000	   0.00
48023	 -70.8000	  11.8000	 124.00
48024	 -70.6000	 -61.0000	 396.00
48025	 -70.4000	  -2.6500	  52.00
48026	 -70.4000	  -2.5000	  56.00
48027	 -70.4000	  24.3000	  38.00
48028	 -70.0000	  12.9000	  24.00
48029	 -70.0000	 134.7000	2500.00
48030	 -69.8000	  73.7000	  46.00
48031	 -69.7000	  95.5000	2700.00
48032	 -69.5000	 159.4000	 295.50
48033	 -69.4000	  76.2000	  35.00
48034	 -69.4000	  76.4000	  18.00
48035	 -69.4000	  76.4000	  15.00
48036	 -69.4000	 139.0000	2400.00
48037	 -69.0000	  39.6000	   0.00
48038	 -68.5000	  78.8000	 547.00
48039	 -68.2000	 -67.0000	   9.00
48040	 -68.2000	 137.5000	2105.00
48041	 -68.1000	 -67.1000	   7.00
48042	 -67.8000	 -68.9000	  25.00
48043	 -67.8000	 -67.3000	   9.00
48044	 -67.7000	  45.9000	  50.00
48045	 -67.6000	 -68.1000	  33.00
48046	 -67.6000	  62.9000	  16.00
48047	 -67.6000	  62.9000	  11.00
48048	 -67.4000	 138.7000	1560.00
48049	 -67.4000	 138.7000	1560.00
48050	 -66.9000	 -66.8000	   7.00
48051	 -66.9000	 163.2000	 520.00
48052	 -66.7000	 111.5000	 755.00
48053	 -66.7000	 112.8000	1368.00
48054	 -66.7000	 139.8000	 243.00
48055	 -66.7000	 139.8000	 240.00
48056	 -66.7000	 140.0000	  43.00
48057	 -66.7000	 140.0000	  42.00
48058	 -66.6000	  93.0000	  45.00
48059	 -66.3000	 100.8000	  43.00
48060	 -66.3000	 110.5000	  42.00
48061	 -66.3000	 110.8000	 399.00
48062	 -65.9000	 113.1000	  90.00
48063	 -65.3000	 -64.3000	  11.00
48064	 -65.3000	 -64.3000	   9.00
48065	 -64.9000	 -62.9000	   7.00
48066	 -64.8000	 -64.1000	   8.00
48067	 -64.8000	 -64.1000	   0.00
48068	 -64.8000	 -64.0000	   0.00
48069	 -64.8000	 -63.5000	   8.00
48070	 -64.8000	 -62.9000	  10.00
48071	 -64.3000	 -63.0000	   8.00
48072	 -64.2000	 -56.6000	 200.00
48073	 -63.5000	 -57.3000	  18.00
48074	 -63.4500	 -57.0500	  10.00
48075	 -63.4000	 -57.0000	   7.00
48076	 -63.4000	 -57.0000	  24.00
48077	 -63.4000	 -57.0000	  52.00
48078	 -63.3000	 -57.9000	  10.00
48079	 -63.0000	 -60.6000	   8.00
48080	 -62.9000	 -60.6000	  14.00
48081	 -62.6000	 -60.0000	  20.00
48082	 -62.5000	 -59.7000	   5.00
48083	 -62.5000	 -59.7000	   5.00
48084	 -62.5000	 -59.7000	   5.00
48085	 -62.4000	 -58.9000	  10.00
48086	 -62.2000	 -59.0000	  48.00
48087	 -62.2000	 -59.0000	  10.00
48088	 -62.2000	 -58.9000	  15.00
48089	 -62.2000	 -58.8500	  13.50
48090	 -62.2000	 -58.8000	  11.00
48091	 -62.2000	 -58.7000	  11.00
48092	 -62.1000	 -58.4000	   9.00
48093	 -60.7000	 -45.6000	   7.00
48094	 -60.7000	 -45.6000	   6.00
48095	 -60.7000	 -44.7000	   8.00
48096	 -60.7000	 -44.7000	   4.00
